SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,price
48809,16,0.0,4.0,4852,9,4884591.2
61152,84,1.0,1.0,8240,7,6121942.7
25230,26,1.0,5.0,6381,0,2528241.0
55153,50,1.0,9.0,1854,0,5521415.7
15320,44,1.0,2.0,8766,10,1541104.1
62064,15,0.0,4.0,2600,2,6210682.3
62064,15,0.0,4.0,2600,2,6216761.7
62064,33,1.0,1.0,198,6,6210682.3
62064,33,1.0,1.0,198,6,6216761.7
84285,95,1.0,9.0,1402,10,8439379.3
35067,47,1.0,4.0,3002,2,3515220.2
70945,92,1.0,2.0,6671,1,7099572.1
69348,68,0.0,10.0,9886,10,6937939.6
23705,8,1.0,6.0,3813,8,2381470.0
53359,28,0.0,6.0,3286,5,5340229.8
52801,60,1.0,6.0,9340,5,5286434.9
79109,84,1.0,8.0,4020,8,7917767.1
6305,86,0.0,4.0,6046,0,640701.2
19739,67,0.0,6.0,19,5,1979188.1
72838,60,0.0,4.0,7033,1,7285684.8
94639,10,1.0,10.0,6959,7,9472276.1
43503,94,1.0,8.0,6325,2,4357290.0
36489,98,0.0,9.0,7357,5,3653934.6
67397,53,1.0,2.0,4018,5,6749164.3
22136,28,0.0,5.0,3362,1,2218930.7
22136,28,0.0,5.0,3362,1,2217451.2
22136,56,0.0,4.0,7861,3,2218930.7
22136,56,0.0,4.0,7861,3,2217451.2
66819,4,1.0,10.0,4775,3,6694413.9
39688,69,0.0,7.0,7469,6,3974008.3
66670,26,0.0,2.0,5210,2,6669170.4
66274,25,0.0,7.0,8030,2,6632910.5
67125,40,0.0,9.0,4546,6,6717281.3
72239,23,0.0,3.0,7142,0,7226199.3
71846,42,0.0,7.0,7325,4,7185293.9
73190,67,1.0,2.0,9717,10,7331191.1
20258,100,0.0,9.0,8924,4,2033594.1
79176,5,0.0,7.0,2510,4,7919191.6
54927,67,0.0,6.0,211,7,5494599.7
62960,39,1.0,1.0,2650,0,6305088.3
7002,78,1.0,2.0,9291,6,710140.5
65029,14,0.0,10.0,4371,6,6507042.1
71876,43,0.0,10.0,6259,9,7194841.9
81468,19,0.0,5.0,1958,0,8152781.9
80823,23,0.0,9.0,951,6,8088333.4
57132,74,1.0,8.0,6361,10,5724484.4
29528,60,0.0,4.0,8986,10,2954357.6
80759,34,1.0,8.0,3938,2,8087126.9
94540,98,1.0,1.0,1873,2,9460696.2
48070,2,0.0,7.0,1755,2,4812736.3
8962,89,1.0,5.0,3046,2,906747.8
41738,48,0.0,8.0,2916,2,4176013.9
62314,96,1.0,2.0,6315,0,6241387.7
50668,4,1.0,10.0,7911,5,5071084.6
2725,13,1.0,2.0,3744,1,280421.4
88205,20,1.0,1.0,9933,0,8827584.8
51785,24,1.0,2.0,984,9,5191640.3
52284,59,0.0,3.0,9421,2,5236681.3
77411,3,1.0,8.0,2257,8,7746795.8
50875,65,1.0,1.0,4362,7,5097157.1
5640,2,1.0,2.0,2956,0,567329.8
4371,73,1.0,2.0,5276,7,440119.0
98257,19,0.0,2.0,1595,3,9828903.1
90499,27,1.0,7.0,268,3,9057504.7
622,81,0.0,2.0,9958,2,63977.0
40777,39,1.0,7.0,2249,9,4085326.3
1008,4,0.0,6.0,6306,6,102749.5
57718,14,1.0,4.0,7703,1,5781612.3
17167,90,0.0,3.0,7933,6,1722105.4
40567,56,1.0,3.0,606,8,4065377.1
77151,59,0.0,3.0,8951,9,7718218.6
94943,96,0.0,10.0,7628,1,9497260.1
31179,87,1.0,5.0,3901,3,3126446.8
80693,79,1.0,4.0,2813,2,8078843.8
16145,57,1.0,10.0,791,8,1624354.8
9678,10,1.0,9.0,7722,5,971236.8
73554,81,0.0,2.0,7101,4,7358902.4
6914,33,0.0,1.0,5850,10,697528.6
2995,85,0.0,3.0,9684,10,303184.9
68245,23,0.0,1.0,3022,9,6827724.5
52649,43,0.0,7.0,3248,7,5272349.4
39040,42,0.0,8.0,5752,3,3905700.9
33936,95,1.0,8.0,4743,9,3406131.8
18762,97,1.0,5.0,7616,6,1880746.1
40952,58,1.0,10.0,2886,0,4104641.4
90404,26,1.0,4.0,3857,4,9048377.4
94947,30,1.0,2.0,9807,9,9501779.0
81866,45,1.0,5.0,4155,8,8192664.7
49909,3,0.0,6.0,889,2,4994456.6
31042,52,1.0,3.0,1060,0,3111504.7
35810,65,0.0,9.0,695,4,3589881.1
2985,53,1.0,2.0,564,1,301138.1
63693,2,1.0,9.0,1292,5,6375077.5
94754,53,0.0,10.0,4076,5,9481349.0
15162,41,1.0,4.0,1305,6,1521757.2
32956,2,1.0,8.0,4489,2,3305549.3
96224,16,0.0,10.0,4172,7,9627880.0
86806,78,0.0,9.0,1807,0,8683516.1
42537,43,0.0,2.0,7712,4,4256423.0
77045,29,0.0,4.0,6920,9,7708578.3
76912,77,1.0,2.0,2174,2,7695798.5
33814,70,0.0,6.0,8963,4,3390442.4
4052,14,1.0,3.0,4181,0,416251.2
634,64,0.0,6.0,4559,3,66144.0
32325,98,0.0,1.0,5166,3,3237949.9
59348,69,0.0,8.0,8363,3,5939099.5
59348,69,0.0,8.0,8363,3,5938039.2
59348,61,0.0,7.0,5217,6,5939099.5
59348,61,0.0,7.0,5217,6,5938039.2
40148,80,0.0,10.0,9584,4,4023820.3
23172,83,0.0,5.0,1185,2,2319447.5
80277,78,1.0,9.0,1722,7,8038200.9
62236,45,0.0,6.0,2590,8,6224903.1
58110,7,1.0,3.0,7325,4,5814953.3
99952,41,1.0,7.0,7588,9,9998411.0
9780,95,0.0,7.0,8941,10,982222.2
26230,91,1.0,6.0,2280,0,2630871.5
44509,50,1.0,3.0,7761,6,4454810.5
94182,78,0.0,2.0,5065,3,9426417.5
28309,57,0.0,2.0,265,7,2838029.9
98710,68,1.0,5.0,7396,4,9877813.4
6362,94,1.0,2.0,2967,3,644794.4
21857,93,1.0,4.0,8580,5,2191307.6
60064,57,1.0,4.0,972,1,6014103.5
41526,16,1.0,1.0,600,2,4163200.4
65163,42,0.0,1.0,6845,8,6521655.8
38355,80,1.0,7.0,2855,3,3840740.2
8020,80,0.0,2.0,6951,7,810755.2
95780,86,0.0,3.0,8968,0,9583143.1
63267,74,1.0,6.0,5333,3,6335282.7
69314,16,1.0,7.0,8349,1,6940209.0
37781,12,0.0,9.0,376,4,3781636.0
77210,59,1.0,3.0,1418,5,7729101.9
50792,60,0.0,5.0,6411,8,5089100.1
98934,70,0.0,3.0,6596,10,9902124.3
74265,33,1.0,10.0,4358,6,7437378.4
93180,87,1.0,1.0,6556,9,9324362.6
4809,39,0.0,7.0,4187,6,484933.3
91673,4,0.0,2.0,5015,4,9170900.1
13027,58,0.0,7.0,8116,10,1306637.1
40010,53,0.0,1.0,966,7,4006702.2
86019,21,0.0,9.0,1854,9,8611760.4
65427,85,0.0,7.0,5817,8,6544509.3
52202,5,0.0,4.0,4988,7,5225648.0
85345,61,1.0,3.0,7949,1,8541574.5
7472,14,0.0,3.0,9826,10,753639.1
60167,16,1.0,3.0,7250,8,6023926.4
822,31,0.0,9.0,4972,0,86104.4
17889,58,1.0,9.0,2305,0,1797252.2
78122,61,0.0,5.0,1289,7,7815968.8
39831,51,1.0,7.0,6173,2,3989679.3
67947,11,0.0,10.0,168,5,6798431.0
90265,45,0.0,1.0,6002,6,9026973.0
21522,93,0.0,8.0,4540,4,2157060.8
79298,57,0.0,3.0,4962,4,7935780.7
6481,86,1.0,10.0,325,9,660339.7
87204,87,0.0,1.0,8458,4,8729160.7
19526,16,0.0,2.0,6845,0,1962173.9
61527,63,0.0,6.0,7911,0,6157867.7
45370,56,1.0,5.0,5701,9,4545472.1
38511,71,0.0,3.0,768,3,3852614.5
54462,3,1.0,5.0,9800,7,5458103.1
83847,31,0.0,3.0,7600,9,8386564.8
70213,9,0.0,8.0,9959,2,7025651.1
22328,37,1.0,6.0,4912,6,2243514.8
72870,25,1.0,7.0,5684,7,7293420.7
34980,16,1.0,8.0,6895,3,3507649.6
73136,77,1.0,9.0,5017,4,7325694.6
90087,29,0.0,3.0,3342,8,9015048.5
16714,61,0.0,6.0,3348,9,1675672.8
52455,54,0.0,1.0,2747,7,5250717.1
10817,97,0.0,9.0,2166,7,1087354.0
95367,11,0.0,10.0,5660,10,9539232.0
94018,60,1.0,3.0,6752,4,9414111.4
46976,97,1.0,1.0,9127,3,4705156.6
34673,52,0.0,4.0,1917,0,3473056.1
17392,99,0.0,4.0,8037,8,1745197.1
43359,82,0.0,7.0,5583,10,4341769.1
43359,82,0.0,7.0,5583,10,4340729.1
43359,53,0.0,3.0,8847,4,4341769.1
43359,53,0.0,3.0,8847,4,4340729.1
32309,58,1.0,9.0,8208,5,3242419.2
88352,61,1.0,3.0,9164,7,8844632.7
50878,23,0.0,3.0,7971,3,5089157.6
60886,15,0.0,7.0,911,2,6090272.5
63792,73,0.0,3.0,3561,4,6381705.0
85215,25,0.0,7.0,4215,6,8526942.0
80998,28,0.0,3.0,8947,0,8107792.2
29250,3,0.0,5.0,3829,5,2935648.5
37941,47,0.0,1.0,3290,6,3796341.3
11242,14,1.0,1.0,6653,3,1127009.0
91558,18,0.0,1.0,4031,0,9158541.2
87819,30,0.0,1.0,8808,6,8782664.6
10035,15,1.0,5.0,8905,6,1006634.5
57676,66,0.0,7.0,6471,2,5769101.1
20297,18,0.0,9.0,2533,1,2035832.2
68006,63,0.0,4.0,6395,7,6812540.0
48994,59,0.0,9.0,3281,0,4904547.2
66738,7,1.0,8.0,2284,9,6680395.5
22855,24,0.0,9.0,6048,2,2289561.7
21196,34,0.0,8.0,1661,7,2124683.4
36702,66,1.0,3.0,1996,1,3678080.0
76612,28,1.0,5.0,8646,7,7670470.0
22974,86,0.0,10.0,3151,2,2300702.0
16348,12,0.0,10.0,1893,3,1640404.8
50109,4,1.0,1.0,2348,4,5019832.8
41759,49,0.0,10.0,3413,4,4181321.5
19572,96,1.0,1.0,4306,2,1969866.7
712,29,1.0,8.0,5343,5,80879.9
88172,3,0.0,7.0,2661,9,8818402.8
46944,65,1.0,3.0,4690,8,4699401.5
79649,51,1.0,8.0,7009,2,7976501.9
27488,63,1.0,4.0,2024,3,2756731.4
10972,90,1.0,10.0,797,4,1105258.7
17797,13,0.0,10.0,9280,10,1792290.2
16252,30,1.0,7.0,6868,5,1630793.8
71603,39,1.0,1.0,7586,7,7169029.0
87022,60,1.0,6.0,5786,4,8707681.2
62289,32,0.0,8.0,1202,3,6233774.8
5825,60,1.0,2.0,779,5,598186.6
85225,40,1.0,2.0,6461,9,8527022.3
5820,41,1.0,4.0,9562,9,592006.0
90539,14,1.0,3.0,9179,2,9069445.2
35233,53,1.0,6.0,1214,0,3536738.0
98559,33,0.0,2.0,2324,4,9862559.1
58056,17,0.0,9.0,1440,7,5809089.8
91207,63,1.0,7.0,467,10,9126333.4
67923,20,1.0,7.0,8669,10,6799955.8
12641,28,1.0,9.0,9115,1,1272159.2
48627,54,1.0,2.0,788,10,4871835.0
5183,31,0.0,3.0,7715,6,521772.3
16631,68,0.0,9.0,3762,10,1667835.3
18144,19,1.0,5.0,55,4,1819929.0
10586,27,1.0,10.0,503,3,1066983.1
64235,25,1.0,10.0,27,8,6431380.2
88584,15,1.0,4.0,2319,5,8867048.1
2310,61,1.0,4.0,1472,0,234237.2
55217,65,0.0,7.0,7944,10,5526674.7
64539,20,0.0,8.0,3346,9,6457482.2
90947,89,1.0,6.0,1712,1,9103454.4
68837,41,1.0,9.0,6275,4,6889494.7
68837,41,1.0,9.0,6275,4,6887892.3
68837,64,1.0,6.0,8899,4,6889494.7
68837,64,1.0,6.0,8899,4,6887892.3
60721,88,0.0,6.0,7257,9,6073407.5
51459,49,1.0,8.0,5888,4,5149505.2
12820,41,0.0,8.0,2543,1,1283027.8
20734,34,0.0,3.0,9170,7,2077771.5
91988,53,1.0,4.0,2879,7,9206879.6
40286,85,0.0,2.0,6932,9,4035154.3
10719,77,0.0,2.0,3133,6,1076789.8
17783,28,0.0,3.0,766,8,1778779.3
72065,52,0.0,2.0,9330,2,7210625.5
58626,55,0.0,3.0,7310,1,5866206.3
13147,61,1.0,2.0,9798,9,1326980.7
90304,95,1.0,5.0,6738,5,9044776.0
80780,98,1.0,8.0,8504,9,8088913.6
82301,20,0.0,3.0,9272,6,8232053.2
78039,10,0.0,9.0,3096,3,7804837.0
92783,37,0.0,3.0,4678,7,9281484.6
67134,92,0.0,1.0,2317,8,6719369.2
27792,11,1.0,6.0,3384,2,2786854.7
96637,55,0.0,6.0,5934,5,9667457.8
36877,89,1.0,7.0,8017,0,3695191.8
88120,13,0.0,5.0,2099,7,8816378.9
4385,55,1.0,4.0,6409,5,445694.6
75903,20,0.0,1.0,7710,7,7594699.0
1171,86,0.0,3.0,4926,7,126268.7
44615,18,0.0,4.0,9655,2,4465651.2
65543,81,1.0,3.0,8575,3,6559662.8
17246,95,0.0,9.0,710,0,1728544.7
7236,30,0.0,10.0,6972,5,725656.3
32078,91,0.0,3.0,2720,5,3209311.2
82184,14,1.0,4.0,5915,2,8221783.1
6686,43,0.0,2.0,6929,0,675399.0
18536,7,0.0,10.0,4973,2,1856793.4
52683,43,0.0,9.0,6551,10,5274308.7
32286,69,1.0,5.0,6267,2,3233772.8
34796,74,1.0,9.0,9680,6,3483606.1
26669,69,0.0,5.0,2358,9,2671083.9
47606,49,0.0,4.0,7516,3,4763586.1
91435,61,1.0,10.0,9265,8,9153666.9
889,53,1.0,7.0,236,10,92858.9
67511,24,0.0,10.0,4278,4,6759802.6
52655,82,0.0,4.0,2978,10,5266351.0
82432,43,0.0,8.0,8625,0,8245134.5
75680,100,0.0,2.0,3336,2,7572315.9
28543,26,1.0,7.0,7395,10,2859167.0
66851,93,1.0,4.0,4423,2,6691843.0
49031,37,1.0,3.0,704,3,4910323.0
71630,5,1.0,4.0,1444,7,7169854.6
25362,76,0.0,3.0,1188,9,2545732.5
87412,89,0.0,7.0,4077,6,8745542.0
41057,22,0.0,3.0,5255,3,4106731.4
93325,38,1.0,10.0,5398,0,9346064.0
40330,49,0.0,4.0,9713,7,4034416.8
5134,31,1.0,4.0,8414,5,519772.4
93443,16,1.0,3.0,3588,5,9349955.5
55558,74,0.0,8.0,5460,8,5564448.0
55558,74,0.0,8.0,5460,8,5559731.1
55558,95,1.0,1.0,8410,0,5564448.0
55558,95,1.0,1.0,8410,0,5559731.1
61694,58,0.0,7.0,5219,3,6172206.1
32713,97,0.0,8.0,8515,1,3278723.0
9428,45,0.0,10.0,5175,1,944839.1
92032,81,1.0,1.0,7554,7,9212773.2
28091,77,1.0,8.0,7783,4,2815613.5
54706,39,1.0,2.0,5880,4,5475756.0
97429,13,1.0,1.0,9333,6,9751706.1
7808,72,1.0,9.0,6628,5,789027.8
60265,97,1.0,9.0,1675,4,6033313.0
57850,32,0.0,10.0,3863,10,5789083.3
72554,16,0.0,5.0,6398,9,7268379.4
6966,21,0.0,3.0,7160,8,700650.8
79957,45,1.0,1.0,9128,6,8003950.0
3629,4,0.0,3.0,9889,9,369764.1
8732,25,0.0,6.0,8862,7,876270.1
56514,33,0.0,3.0,3165,1,5652969.1
20533,93,1.0,9.0,7883,2,2056508.9
16625,27,0.0,9.0,2358,7,1664023.4
12313,50,1.0,4.0,816,5,1240834.8
68052,4,0.0,3.0,6541,8,6805894.2
35383,92,1.0,10.0,4440,7,3548725.9
8977,51,0.0,1.0,8870,9,905128.5
79356,46,0.0,3.0,904,1,7940419.1
67639,99,1.0,6.0,1961,3,6768972.2
21145,70,0.0,9.0,9613,8,2119485.7
26009,18,1.0,6.0,7143,4,2606754.7
68580,4,0.0,8.0,3802,5,6863504.7
88780,51,1.0,1.0,6238,0,8887352.6
72114,51,1.0,5.0,7506,4,7215802.0
89756,47,1.0,6.0,3770,1,8980810.8
1770,61,1.0,5.0,3072,8,183765.5
20109,91,1.0,5.0,2609,7,2017287.6
61067,99,1.0,3.0,1255,2,6110904.3
30690,10,0.0,6.0,4549,5,3072879.5
12161,11,1.0,8.0,6096,0,1218405.5
47364,47,1.0,7.0,9106,6,4739985.9
57066,20,0.0,5.0,5737,3,5711304.1
97760,89,0.0,1.0,6185,8,9780377.1
47476,85,1.0,5.0,9268,2,4761612.0
32176,58,0.0,1.0,1903,5,3220156.9
98547,17,1.0,8.0,9364,8,9865243.1
86171,22,0.0,7.0,4101,7,8621486.1
65711,20,1.0,9.0,2530,9,6579419.2
73585,89,0.0,3.0,845,4,7359509.9
26665,68,1.0,9.0,336,10,2671587.1
69094,22,0.0,8.0,6865,2,6919039.8
27538,9,1.0,2.0,3698,5,2761292.0
64922,3,1.0,5.0,7979,4,6500624.3
74600,64,0.0,5.0,5061,1,7461192.4
56595,94,1.0,10.0,2837,5,5664278.4
18037,91,0.0,7.0,8309,5,1805824.9
56587,50,0.0,10.0,3876,5,5670619.6
20105,98,0.0,9.0,4324,4,2017609.9
46322,61,0.0,5.0,6675,5,4632807.5
31301,13,1.0,6.0,184,8,3142338.8
91952,19,1.0,9.0,1458,2,9207839.5
92948,46,0.0,4.0,9824,1,9297047.7
66812,48,1.0,8.0,7839,3,6687761.6
76424,37,0.0,7.0,3100,8,7647871.1
14823,44,0.0,4.0,6429,1,1484434.3
26682,7,1.0,4.0,1056,8,2675367.1
12995,92,1.0,7.0,1233,10,1305488.6
94789,23,0.0,9.0,7185,8,9484024.2
34703,13,0.0,6.0,4409,3,3476698.6
9691,20,1.0,8.0,2772,10,978280.6
84118,15,0.0,1.0,9776,2,8416992.6
39272,95,0.0,2.0,7916,3,3936310.0
51037,100,0.0,1.0,2138,5,5107476.8
17325,5,1.0,7.0,204,0,1737822.7
39104,19,1.0,2.0,9465,0,3920958.7
11247,73,1.0,2.0,3096,1,1129896.8
87000,62,0.0,5.0,6948,6,8700807.8
99999,58,0.0,4.0,4199,2,10006771.2
55888,81,1.0,8.0,2779,6,5594957.1
75296,30,1.0,1.0,4496,9,7535664.5
83512,8,1.0,6.0,414,8,8358211.5
22825,100,1.0,6.0,6328,3,2289049.8
58287,71,0.0,4.0,98,4,5837331.6
91441,41,1.0,3.0,8557,0,9155265.3
57564,64,0.0,2.0,5878,6,5758203.9
82280,33,0.0,1.0,4922,7,8235158.9
62646,36,1.0,2.0,3049,8,6273246.5
50133,28,1.0,9.0,149,2,5019119.3
69719,11,1.0,3.0,5732,2,6982744.3
81840,49,0.0,4.0,8319,6,8186999.6
7851,22,1.0,7.0,7138,3,793981.2
76564,95,0.0,10.0,3823,0,7662557.9
2095,88,1.0,10.0,1163,6,213708.1
13287,84,1.0,10.0,7986,1,1335371.3
96573,74,1.0,6.0,5450,10,9664738.3
97898,60,1.0,3.0,8442,2,9794464.1
18642,62,0.0,8.0,2385,7,1865856.3
52259,16,0.0,6.0,5398,4,5236500.3
68362,77,0.0,1.0,2413,1,6840206.6
66395,22,0.0,6.0,7576,10,6647572.6
10590,74,0.0,2.0,4445,4,1060141.3
51271,33,0.0,8.0,4275,5,5133444.8
91436,7,1.0,8.0,4471,7,9151236.7
68072,63,0.0,2.0,267,1,6812764.9
12172,12,0.0,10.0,126,7,1218235.7
34750,28,0.0,9.0,6110,7,3478934.3
52832,46,0.0,4.0,2309,10,5292504.3
87683,53,0.0,3.0,1003,7,8774909.3
25145,2,1.0,10.0,4290,8,2521346.8
18426,63,1.0,3.0,524,5,1854935.6
9381,96,0.0,5.0,4038,1,943600.8
81658,27,0.0,4.0,5193,6,8171711.8
10028,51,1.0,6.0,3749,8,1009529.2
76352,55,1.0,2.0,5716,1,7641804.6
21247,81,1.0,5.0,6437,4,2136110.4
84805,15,0.0,7.0,1126,9,8486115.4
8928,8,0.0,3.0,3981,4,896505.8
14762,42,1.0,7.0,5481,1,1484350.2
53454,14,0.0,7.0,102,1,5349280.6
35409,1,1.0,1.0,446,6,3546437.2
53161,42,1.0,6.0,5035,2,5320392.3
12760,60,1.0,3.0,1449,3,1284972.5
42826,38,0.0,2.0,2658,0,4287076.8
58394,19,1.0,3.0,9841,8,5848843.1
95143,90,0.0,2.0,4722,1,9517871.0
46532,19,0.0,8.0,7171,9,4661805.0
42272,11,0.0,10.0,202,3,4228013.9
42981,49,0.0,5.0,3219,10,4300680.4
62384,72,1.0,2.0,2731,1,6242453.5
81653,13,0.0,2.0,7385,6,8166002.5
63278,60,1.0,6.0,7882,6,6332923.1
95307,66,1.0,4.0,3288,9,9537644.4
72545,96,1.0,6.0,4904,0,7260052.1
66777,1,1.0,9.0,6831,9,6685851.8
61001,41,1.0,7.0,8841,1,6105043.3
65790,82,1.0,5.0,8340,3,6589425.1
35948,75,0.0,10.0,8356,6,3596039.8
54929,86,0.0,7.0,3223,8,5498846.5
18397,59,0.0,7.0,3118,4,1846201.0
4623,93,0.0,10.0,7715,10,468494.9
58433,54,0.0,9.0,8873,8,5848135.8
79767,86,1.0,6.0,8544,6,7981643.3
58036,51,0.0,9.0,9488,2,5809016.7
6051,77,0.0,7.0,5128,5,612527.5
6051,77,0.0,7.0,5128,5,610578.4
6051,80,1.0,10.0,9943,5,612527.5
6051,80,1.0,10.0,9943,5,610578.4
22703,41,0.0,1.0,4694,0,2273445.8
29319,62,1.0,3.0,4451,7,2939576.1
53722,26,1.0,1.0,9999,3,5383626.1
32218,28,1.0,4.0,5525,7,3225722.5
93288,90,1.0,7.0,2914,4,9334856.2
30402,63,0.0,9.0,6328,4,3043179.2
75632,43,1.0,8.0,8777,2,7573328.2
34592,24,0.0,7.0,3151,6,3467169.6
34304,54,0.0,2.0,4865,6,3434850.3
21112,38,0.0,2.0,6288,4,2121485.9
40266,100,0.0,4.0,8224,8,4028831.9
93533,27,0.0,5.0,747,7,9356028.7
78672,59,1.0,6.0,7040,8,7877999.5
47833,44,1.0,7.0,9613,0,4791653.8
22142,11,0.0,8.0,7269,7,2220957.5
19819,19,0.0,10.0,3912,4,1984840.0
69967,32,0.0,6.0,3106,4,6997746.2
28555,76,1.0,9.0,626,0,2860957.8
25881,89,1.0,9.0,9613,4,2596473.4
81624,8,1.0,1.0,9394,3,8169425.4
73943,29,1.0,10.0,8991,8,7405498.5
78101,17,0.0,1.0,6775,10,7814923.5
22162,14,0.0,10.0,8854,9,2223268.4
72836,27,1.0,8.0,2364,1,7289126.9
56614,98,0.0,1.0,6556,4,5662574.7
838,30,1.0,2.0,3336,6,92181.3
25946,84,1.0,9.0,6908,0,2600384.9
17250,50,0.0,3.0,8648,10,1734432.1
19387,17,0.0,4.0,860,6,1940788.0
36503,87,1.0,10.0,8926,2,3659340.7
61752,62,0.0,2.0,7131,5,6181908.8
25136,98,1.0,7.0,4429,1,2520958.1
95989,44,1.0,5.0,5786,6,9610818.7
27665,29,1.0,10.0,4075,9,2771481.1
79169,22,0.0,4.0,5828,4,7918220.0
69642,45,1.0,9.0,8521,3,6974699.6
28727,45,0.0,6.0,4545,0,2877589.1
88940,18,1.0,1.0,4043,6,8896898.3
82978,41,0.0,1.0,1471,3,8299837.7
22374,13,1.0,5.0,10,5,2244101.2
7169,65,1.0,1.0,7376,4,722385.3
91380,23,0.0,8.0,716,2,9144773.5
20799,10,1.0,8.0,815,6,2084113.7
28446,94,1.0,4.0,8820,6,2852653.0
81618,87,0.0,5.0,424,9,8170899.9
44513,63,0.0,7.0,9016,5,4457308.4
66436,19,0.0,3.0,9029,5,6650734.1
55482,87,1.0,9.0,71,2,5558268.6
23376,9,1.0,9.0,1489,4,2346829.2
48380,73,0.0,7.0,5683,9,4842254.7
38765,16,0.0,2.0,8440,10,3882491.3
2484,43,0.0,7.0,9690,8,252179.2
5624,35,1.0,8.0,2685,6,566535.4
71541,71,1.0,3.0,4053,6,7159919.5
6948,10,0.0,7.0,4076,0,698524.7
16284,39,1.0,5.0,401,8,1638521.9
60261,37,0.0,3.0,3655,3,6032370.6
92304,75,1.0,9.0,5931,5,9234228.6
32071,15,1.0,5.0,2468,1,3213146.8
76454,17,0.0,1.0,1535,1,7647961.0
70210,48,1.0,9.0,8411,1,7025129.1
75584,77,1.0,6.0,6093,1,7567791.6
41669,18,1.0,5.0,6702,6,4176148.5
8940,86,1.0,3.0,7611,9,899258.1
79628,60,1.0,3.0,7957,6,7967880.3
52979,82,0.0,9.0,7538,5,5304197.0
75414,82,1.0,3.0,5552,1,7551847.9
91515,23,1.0,5.0,4920,2,9157101.7
68767,13,0.0,8.0,2368,3,6880980.4
90111,94,1.0,4.0,3328,5,9014247.8
1967,87,1.0,10.0,4154,2,207245.9
21843,66,0.0,2.0,3477,5,2186457.8
45049,30,1.0,10.0,2739,9,4519980.0
53956,78,0.0,5.0,2792,9,5401835.1
3343,76,1.0,6.0,2608,0,344710.4
25942,86,1.0,2.0,105,5,2601765.1
51171,95,0.0,5.0,8232,9,5125181.1
82629,5,0.0,8.0,1424,9,8267316.2
78721,23,0.0,6.0,5302,9,7875331.7
82900,3,0.0,7.0,1681,8,8295028.3
79399,21,1.0,10.0,207,0,7946835.6
87078,8,1.0,10.0,8335,1,8714830.2
65246,19,1.0,5.0,1051,10,6529755.8
48271,40,0.0,4.0,8367,4,4835629.8
61311,30,1.0,8.0,7751,2,6137635.8
742,28,1.0,6.0,8299,1,81336.5
55164,10,1.0,1.0,2310,3,5526826.7
37448,47,1.0,1.0,2779,5,3754453.0
34208,43,1.0,1.0,1404,0,3428754.3
21442,42,0.0,6.0,1161,3,2145503.8
69290,23,0.0,3.0,7133,8,6932336.9
15299,91,1.0,2.0,6271,0,1542950.0
30203,5,0.0,1.0,1571,3,3029401.9
74069,53,1.0,7.0,9018,3,7417780.3
780,18,0.0,9.0,3544,9,82916.5
85060,55,0.0,9.0,3752,2,8507007.8
47143,7,1.0,5.0,4147,7,4728886.0
40194,32,0.0,10.0,9140,2,4022680.5
74411,98,1.0,4.0,2267,3,7450324.7
3527,47,1.0,1.0,8261,4,358050.9
85185,23,0.0,1.0,6650,2,8522775.5
68772,98,0.0,5.0,982,9,6885105.8
6281,33,1.0,1.0,1934,0,636186.6
8319,78,0.0,10.0,8748,4,834891.9
39572,79,0.0,6.0,1796,7,3960690.1
61787,96,0.0,6.0,9345,0,6182153.0
71117,31,1.0,7.0,646,1,7116581.0
42903,96,1.0,4.0,4380,3,4297348.1
42903,96,1.0,4.0,4380,3,4295529.1
42903,3,0.0,5.0,2408,6,4297348.1
42903,3,0.0,5.0,2408,6,4295529.1
68847,70,0.0,6.0,7303,9,6888091.9
55035,98,1.0,10.0,2080,4,5513804.1
76485,57,1.0,1.0,7262,2,7652091.2
27521,39,0.0,9.0,8729,1,2754134.2
63072,55,0.0,2.0,3578,5,6311417.8
60454,96,1.0,5.0,1163,9,6054212.3
43204,15,1.0,5.0,9962,4,4322877.5
70279,14,0.0,7.0,9378,3,7035681.5
99303,44,1.0,10.0,9881,7,9940504.8
52952,8,1.0,6.0,4082,7,5303295.9
40139,95,0.0,3.0,8244,9,4017300.1
26960,63,1.0,2.0,8929,2,2699467.4
21726,10,0.0,5.0,1819,9,2173491.6
18098,25,1.0,4.0,2796,2,1813099.8
23519,20,1.0,4.0,4872,8,2358426.2
50949,50,1.0,6.0,4628,10,5097163.6
80834,22,0.0,5.0,469,7,8089908.3
77743,40,1.0,7.0,9853,3,7780280.1
97124,78,1.0,8.0,8971,8,9725279.0
80459,43,1.0,7.0,2388,4,8050098.1
59237,54,1.0,3.0,3941,6,5932547.2
43579,14,1.0,4.0,6335,5,4361420.9
10484,38,0.0,10.0,1255,7,1051974.6
19907,31,0.0,7.0,5155,7,1996937.0
68643,71,1.0,1.0,5541,9,6870485.0
67457,7,1.0,2.0,8922,1,6757663.3
44593,83,0.0,10.0,7934,3,4465177.5
56339,100,1.0,10.0,3911,8,5642801.2
74817,9,1.0,8.0,507,7,7490782.6
51109,17,0.0,6.0,1500,1,5114433.7
63601,24,1.0,2.0,8813,5,6368141.6
