wine_id,taster_name,title,points
29189,Kerin Oâ€™Keefe,Privitera 2013 L'Asispadi Nero d'Avola (Terre Siciliane),85
29190,Kerin Oâ€™Keefe,Sanpaolo 2012 Jacarando RosÃ© Extra Brut Aglianico (Irpinia),85
29219,,Cantina Produttori San Michele Appiano 2011 Sanct Valentin Sauvignon (Alto Adige),91
29243,Kerin Oâ€™Keefe,Vie di Romans 2012 Piere Sauvignon (Friuli Isonzo),92
29250,Kerin Oâ€™Keefe,Mastroberardino 2008 Vintage  (Fiano di Avellino),91
29251,Kerin Oâ€™Keefe,Ottella 2014 Le Creete  (Lugana),91
29252,Kerin Oâ€™Keefe,Ciabot Berton 2009 Roggeri  (Barolo),90
29261,Kerin Oâ€™Keefe,Fratelli Alessandria 2009 Gramolere  (Barolo),90
29265,Kerin Oâ€™Keefe,Giacomo Fenocchio 2012  Roero,90
29285,Kerin Oâ€™Keefe,Campogiovanni 2010 Il Quercione Riserva  (Brunello di Montalcino),89
29286,Kerin Oâ€™Keefe,Canalicchio Franco Pacenti 2011  Brunello di Montalcino,89
29293,Kerin Oâ€™Keefe,Melini 2011 Vigneti La Selvanella Riserva  (Chianti Classico),89
29305,Kerin Oâ€™Keefe,Fattoria della Talosa 2012  Vino Nobile di Montepulciano,89
29310,Kerin Oâ€™Keefe,Fattoria di Magliano 2013 Sinarra  (Maremma Toscana),89
29311,Kerin Oâ€™Keefe,Fornacina 2011  Brunello di Montalcino,89
29333,,Tormaresca 2007 Torcicoda Primitivo (Salento),92
29342,Kerin Oâ€™Keefe,Rinaldi 2015  Moscato d'Asti,87
29347,Kerin Oâ€™Keefe,La Valentina 2013  Montepulciano d'Abruzzo,87
29364,Kerin Oâ€™Keefe,Dogliotti 1870 2015  Moscato d'Asti,87
29375,Kerin Oâ€™Keefe,Volpaia 2010 Il Puro Gran Selezione  (Chianti Classico),93
29380,Kerin Oâ€™Keefe,Mazzei 2010 Gran Selezione  (Chianti Classico),93
29382,Kerin Oâ€™Keefe,Fattoria di Corsignano 2010 L'Imperatrice Gran Selezione  (Chianti Classico),93
29404,Kerin Oâ€™Keefe,Peri Bigogno 2013 Talento Brut Chardonnay (Vino Spumante),88
29410,Kerin Oâ€™Keefe,Rotari 2013 RosÃ© Metodo Classico Sparkling (Trento),88
29413,Kerin Oâ€™Keefe,Bellavista 2011 SatÃ©n Chardonnay (Franciacorta),88
29414,Kerin Oâ€™Keefe,Bersano 2010 Badarina Riserva  (Barolo),88
29415,Kerin Oâ€™Keefe,Bersano 2015 Monteolivo  (Moscato d'Asti),88
29438,Kerin Oâ€™Keefe,Morgante 2012 Bianco di Morgante Nero d'Avola (Vino da Tavola),85
29440,Kerin Oâ€™Keefe,Piera Martellozzo 2011 Terre Magre Refosco (Friuli Grave),85
29442,Kerin Oâ€™Keefe,Sardus Pater 2012 Lugore  (Vermentino di Sardegna),85
29449,Kerin Oâ€™Keefe,Morgante 2011 Nero d'Avola (Sicilia),85
29464,,Cascina Val del Prete 2007 Bricco Medica  (Roero),88
29470,,San Biagio 2006 Sorano  (Barolo),88
29473,,Cascina del Monastero 2006  Barolo,88
29474,,Cascina Morassino 2007 Morassino  (Barbaresco),88
29478,,Ponchione Maurizio 2007 Monfrini  (Roero),87
29479,,Prinsi 2007 Vigneto Much  (Barbera d'Alba Superiore),87
29480,,Produttori del Barbaresco 2008 Nebbiolo (Langhe),87
29481,,Rizzi 2008  Barbera d'Alba,87
29496,Kerin Oâ€™Keefe,Moncaro 2012 Verde Ca' Ruptae  (Verdicchio dei Castelli di Jesi Classico Superiore),89
29502,Kerin Oâ€™Keefe,Santa Barbara 2012 Le Vaglie  (Verdicchio dei Castelli di Jesi Classico),89
29506,Kerin Oâ€™Keefe,Villa Bizzarri 2012 Primo Cerchio  (Offida Pecorino),89
29518,Kerin Oâ€™Keefe,Paradiso di Frassina 2011 Flauto Magico Riserva  (Brunello di Montalcino),85
29520,Kerin Oâ€™Keefe,Famiglia Cielo 2014 Pinot Nero (Delle Venezie),85
29543,,Pizzolato 2009 Cabernet Sauvignon (Piave),84
29554,,Cescon Italo Storia e Vini 2008 Il Tralcetto Pinot Nero (Veneto),84
29559,,La di Motte 2007 Refosco (Veneto),84
29590,Kerin Oâ€™Keefe,Ada Nada 2014 Valeirano  (Barbaresco),88
29597,Kerin Oâ€™Keefe,Ceuso 2015 Scurati Nero d'Avola (Terre Siciliane),88
29600,Kerin Oâ€™Keefe,Conterno Fantino 2015  Dolcetto d'Alba,88
29623,Kerin Oâ€™Keefe,Spinelli 2012 STLTO Pinot Grigio (Terre di Chieti),86
29627,,Tormaresca 2006 Torcicoda Primitivo (Salento),88
29630,,I Capitani 2006 Faius White (Irpinia),88
29632,,Mastroberardino 2007 NovaSerra  (Greco di Tufo),88
29637,,Feudi di San Gregorio 2007  Fiano di Avellino,88
29639,,I Capitani 2003 Bosco Faiano  (Taurasi),88
29644,,Vigne & Vini 2004 Papale  (Primitivo di Manduria),88
29648,,Statti 2005 Arvino Red (Calabria),88
29649,,Terredora 2006 Aglianico (Campania),88
29650,,Bisceglia 2004 GudarrÃ¡  (Aglianico del Vulture),88
29652,,Borgo di Colloredo 2001 Gironia  (Biferno Rosso),88
29653,,Castello Monaci 2004 Artas Primitivo (Salento),88
29654,,D'Antiche Terre 2005 Aglianico (Irpinia),88
29658,,Benincasa 2004  Sagrantino di Montefalco,88
29664,,Rocca di Montemassi 2011 Astraio Viognier (Maremma),88
29665,,Sada 2011 Vermentino (Toscana),88
29667,,Tabarrini NV White (Umbria),88
29668,,Tenuta Vitalonga 2010 Terra di Confine Red (Umbria),88
29673,,Lungarotti 2009 Rubesco Red (Torgiano),88
29677,,Umani Ronchi 2008 Plenio Riserva  (Verdicchio dei Castelli di Jesi Classico),88
29683,Kerin Oâ€™Keefe,Damilano 2013 LablÃ¹  (Barbera d'Alba),88
29688,Kerin Oâ€™Keefe,Fabio Motta 2012 Pievi  (Bolgheri),88
29693,Kerin Oâ€™Keefe,Gancia 2009 CuvÃ©e 36 Mesi Sparkling (Alta Langa),88
29696,Kerin Oâ€™Keefe,Giulio Accornero e Figli 2011 Bricco Battista  (Barbera del Monferrato Superiore),88
29706,Kerin Oâ€™Keefe,La Braccesca 2012 Achelo Syrah (Cortona),87
29707,Kerin Oâ€™Keefe,L'Armangia 2010 Nizza Vignali  (Barbera d'Asti Superiore),87
29711,Kerin Oâ€™Keefe,Caldaro 2014 Pinot Grigio (Alto Adige),86
29719,Kerin Oâ€™Keefe,Marco Scolaris 2014 Pinot Grigio (Collio),86
29722,Kerin Oâ€™Keefe,Poggiobello 2014 Friulano (Friuli Colli Orientali),86
29726,Kerin Oâ€™Keefe,Ronco dei Tassi 2014 Malvasia (Collio),86
29743,Kerin Oâ€™Keefe,La Bellanotte 2015 Lis Surs Turbiana (Collio),84
29752,Kerin Oâ€™Keefe,Le Vigne di Alice 2016 DamÃ n Extra Dry  (Prosecco),84
29757,Kerin Oâ€™Keefe,Cavicchioli NV Extra Dry  (Prosecco),83
29762,Kerin Oâ€™Keefe,Carletto NV Extra Dry  (Prosecco),83
29773,Kerin Oâ€™Keefe,Cantalici L'Antica Fornace di Ridolfo 2011 Baruffo  (Chianti Classico),92
29806,Kerin Oâ€™Keefe,Fratelli Berlucchi 2006 Brut Riserva Casa delle Colonne Special Cru Sparkling (Franciacorta),94
29845,Kerin Oâ€™Keefe,Ca' de Lion Ghione 2010 Barrique  (Barbera d'Asti Superiore),88
29846,Kerin Oâ€™Keefe,Ca' del Baio 2014 Autinbej  (Barbaresco),88
29847,Kerin Oâ€™Keefe,Marchesi di Barolo 2016  Barbera d'Alba,88
29851,Kerin Oâ€™Keefe,Molino 2014 Teoramo  (Barbaresco),88
29858,Kerin Oâ€™Keefe,Paolo Scavino 2009  Barolo,89
29862,Kerin Oâ€™Keefe,Montaribaldi 2012 Capural  (Roero),89
29874,Kerin Oâ€™Keefe,Negretti 2008 Mirau  (Barolo),89
29903,Kerin Oâ€™Keefe,COS 2011 Delle Fontane  (Cerasuolo di Vittoria Classico),94
29904,Kerin Oâ€™Keefe,Duca di Salaparuta 2010 Duca Enrico Nero d'Avola (Sicilia),94
29914,Kerin Oâ€™Keefe,Talamonti 2015 ModÃ   (Montepulciano d'Abruzzo),86
29915,Kerin Oâ€™Keefe,Valori 2015  Cerasuolo d'Abruzzo,86
29920,Kerin Oâ€™Keefe,Jasci & Marchesani 2014 NerubÃ¨  (Montepulciano d'Abruzzo),86
29922,Kerin Oâ€™Keefe,Mamete Prevostini 2013 Sommarovina Sassella  (Valtellina Superiore),86
29934,Kerin Oâ€™Keefe,Nicodemi 2014 Notari  (Montepulciano d'Abruzzo),85
29959,Kerin Oâ€™Keefe,Nino Franco 2014 Vigneto della Riva di San Floriano Brut  (Valdobbiadene Prosecco Superiore),93
29976,,L'Astore Masseria 2008 Filimei Negroamaro (Salento),85
29981,,Mastroberardino 2008 Piedirosso (Lacryma Christi del Vesuvio),85
29982,,Aldegheri 2007 Folenda Trebbiano (Veronese),85
29984,,Gorgo 2006  Custoza,85
29985,,Pietro Clementi 2004  Amarone della Valpolicella Classico,85
30016,Kerin Oâ€™Keefe,Planeta 2014 Nero d'Avola Nocera Red (Sicilia),91
30017,Kerin Oâ€™Keefe,San Martino 2012 Siir  (Aglianico del Vulture),91
30022,Kerin Oâ€™Keefe,Tasca d'Almerita 2011 Rosso del Conte Red (Contea di Sclafani),91
30023,Kerin Oâ€™Keefe,Terredora 2007 Campore Riserva  (Taurasi),91
30028,Kerin Oâ€™Keefe,Antichi Vigneti di Cantalupo 2009 Agamium Nebbiolo (Colline Novaresi),90
30030,Kerin Oâ€™Keefe,Boffa 2012 PajÃ¨  (Barbaresco),90
30031,Kerin Oâ€™Keefe,Capichera 2014 Vign'Angena  (Vermentino di Gallura),90
30036,Kerin Oâ€™Keefe,Ferruccio Deiana 2012 Sileno Riserva  (Cannonau di Sardegna),90
30049,Kerin Oâ€™Keefe,Pertinace 2012 Castellizzano  (Barbaresco),90
30050,Kerin Oâ€™Keefe,Piero Mancini 2014  Vermentino di Gallura,90
30051,Kerin Oâ€™Keefe,Prunotto 2012  Barbaresco,90
30057,,Banfi 2010 Le Rime Pinot Grigio (Toscana),85
30061,,Capestrano 2010  Verdicchio di Matelica,85
30072,,Talamonti 2011 TrebÃ¬  (Trebbiano d'Abruzzo),85
30077,,Straccali 2010  Chianti,85
30084,,Cantine del Notaio 2010 Il Rogito Aglianico (Basilicata),87
30102,,Mesa 2011 Primo Rosso  (Carignano del Sulcis),86
30103,,Feudi di San Gregorio 2009  Primitivo di Manduria,86
30104,,Stemmari 2011 Pinot Grigio (Sicilia),86
30107,Kerin Oâ€™Keefe,Tenimenti Montagnana 2014 Rubentino  (Montepulciano d'Abruzzo),80
30136,Kerin Oâ€™Keefe,Venturini Massimino 2005 Riserva  (Amarone della Valpolicella Classico),94
30137,,Giovanni Almondo 2009 Bric Valdiana  (Roero),87
30146,,Tenuta Carretta 2008 Bordino  (Barbaresco),87
30153,,Natale Verga 2008  Barolo,87
30176,Kerin Oâ€™Keefe,Abbazia di Novacella 2014 Praepositus Riesling (Alto Adige Valle Isarco),92
30180,Kerin Oâ€™Keefe,Borgo del Tiglio 2013 Studio di Bianco White (Collio),92
30181,Kerin Oâ€™Keefe,Cantina Produttori San Michele Appiano 2014 Sanct Valentin Sauvignon (Alto Adige),92
30194,,Sesti 2008  Brunello di Montalcino,90
30195,,Tassi 2008 Franci  (Brunello di Montalcino),90
30196,,Tenuta di Biserno 2011 Insoglio del Cinghiale Red (Toscana),90
30197,,Tenute Silvio Nardi 2008  Brunello di Montalcino,90
30198,,Tornesi 2008  Brunello di Montalcino,90
30201,,Verbena 2008  Brunello di Montalcino,90
30202,,Villa Poggio Salvi 2008  Brunello di Montalcino,90
30207,,Bonacchi 2008 Casalino  (Brunello di Montalcino),89
30208,,Castello di Bossi 2010  Chianti Classico,89
30214,,Podere Paganico 2008  Brunello di Montalcino,89
30215,,Poggiarellino 2008  Brunello di Montalcino,89
30216,,Poggiotondo 2008 Agricola Centolani  (Brunello di Montalcino),89
30219,,Punset 2010  Barbera d'Alba,87
30222,,Sartori 2011 Ferdi Garganega (Veronese),87
30223,,Vecchia Cantina di Montepulciano 2009 Leone d'Oro Figli d'Italia  (Vino Nobile di Montepulciano),87
30226,,Arbiola 2011 Ferlingot  (Moscato d'Asti),86
30230,,Camparo 2010 SorÃ¬ Bric Camparo  (Dolcetto di Diano d'Alba),86
30231,,Cantine Lenotti di Lenotti 2011 Capocolle  (Soave Classico),86
30232,,Castelluccio 2011 Le More Sangiovese (Romagna),86
30234,,Colesel NV Dry  (Valdobbiadene Superiore di Cartizze),86
30235,,Colutta NV Brut Ribolla Gialla (Friuli Venezia Giulia),86
30236,,Corte Adami 2012  Soave,86
30237,,Poderi Morini 2011 MorAle  (Sangiovese di Romagna Superiore),86
30246,,Terre di San Venanzio Fortunato 2012 Millesimato Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
30248,,Val d'Oca 2012 Millesimato Black Bottle Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
30273,,Pitars NV Extra Dry  (Prosecco),86
30274,,CostaruÃ©l NV Le Dolcirive Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),86
30275,,Dal Din NV Brut PerlÃ©  (Prosecco),86
30279,,Kuenhof 2010 Kaiton Riesling (Alto Adige),87
30281,,MandraRossa 2009 Bonera Red (Sicilia),87
30284,,Caruso & Minini 2008 Sachia Perricone (Sicilia),87
30285,,Maurigi 2004 Tenuta di Budonetto Terre di Ottavia Pinot Nero (Sicilia),87
30286,,Scilio 2009  Etna,87
30289,,Tasca d'Almerita 2007 LamÃ¹ri Nero d'Avola (Sicilia),87
30290,,Tasca d'Almerita 2009 Regaleali Nero d'Avola (Sicilia),87
30293,,Valle dell'Acate 2010 Case Ibidini Syrah (Sicilia),87
30300,,Valle dell'Acate 2010 Insolia (Vittoria),87
30303,,Cantine Rallo 2009 Nero d'Avola (Alcamo),87
30304,,Ceuso 2008 Scurati Nero d'Avola (Sicilia),87
30308,Kerin Oâ€™Keefe,Fattoria Petriolo 2012  Chianti,85
30314,Kerin Oâ€™Keefe,Sorelli 2013  Chianti,85
30319,Kerin Oâ€™Keefe,Cantine Ravazzi 2011 Riserva  (Chianti),85
30340,Kerin Oâ€™Keefe,Coppo 2012 Camp du Rouss  (Barbera d'Asti),88
30350,Kerin Oâ€™Keefe,"Leuta 2012 0,618 Syrah (Cortona)",88
30351,Kerin Oâ€™Keefe,Massucco 2011 Serra  (Barbera d'Alba),88
30354,Kerin Oâ€™Keefe,Monchiero Carbone 2012 Mon Birone  (Barbera d'Alba),88
30358,Kerin Oâ€™Keefe,Gianni Gagliardo 2013 La Matta  (Barbera d'Alba Superiore),88
30365,,Grimaldi Bruna 2007 Bricco Ambrogio  (Barolo),91
30367,,Arbiola 2007 Romilda XII  (Barbera d'Asti Superiore Nizza),91
30368,,Brovia 2007 Ca' Mia  (Barolo),91
30370,,Cavallotto 2005 Riserva Vignolo  (Barolo),91
30373,,Ciabot Berton 2007 Roggeri  (Barolo),91
30375,,Francone 2007  Barolo,91
30379,,San Biagio 2007 Rochettevino  (Barolo),91
30384,,Marchesi di Barolo 2008 Serragrilli  (Barbaresco),91
30386,,Montaribaldi 2008 Palazzina  (Barbaresco),91
30392,Kerin Oâ€™Keefe,Mocavero 2012 Red (Salice Salentino),87
30393,Kerin Oâ€™Keefe,PalamÃ  2012 Arcangelo Negroamaro (Salento),87
30394,Kerin Oâ€™Keefe,PalamÃ  2012 Arcangelo Primitivo (Salento),87
30401,Kerin Oâ€™Keefe,Tormaresca 2012 Neprica Red (Puglia),87
30402,Kerin Oâ€™Keefe,Varvaglione Vigne & Vini 2013 Schiaccianoci Red (Salento),87
30405,Kerin Oâ€™Keefe,Apollonio 2010 Terragnolo Negroamaro (Salento),87
30408,Kerin Oâ€™Keefe,Gran Passione 2013 Falanghina (Beneventano),87
30415,Kerin Oâ€™Keefe,Castello Monaci 2013 Piluna Primitivo (Salento),87
30426,Kerin Oâ€™Keefe,Masciarelli 2014  Montepulciano d'Abruzzo,87
30427,Kerin Oâ€™Keefe,Montonale 2015  Lugana,87
30428,Kerin Oâ€™Keefe,Parusso 2012 Le Coste di Monforte  (Barolo),87
30429,Kerin Oâ€™Keefe,ArbÃ©ta 2012  Barbaresco,87
30432,Kerin Oâ€™Keefe,Barba 2013 Vignafranca  (Montepulciano d'Abruzzo),87
30437,Kerin Oâ€™Keefe,Caven 2009 Giupa Riserva  (Valtellina Superiore),87
30443,Kerin Oâ€™Keefe,CÃ  Bianca 2015  Moscato d'Asti,87
30447,Kerin Oâ€™Keefe,Casa Catelli 2015 Organic  (Montepulciano d'Abruzzo),86
30472,Kerin Oâ€™Keefe,Fratelli Bortolin NV Extra Dry  (Valdobbiadene Prosecco Superiore),90
30474,Kerin Oâ€™Keefe,Drusian NV  Valdobbiadene Prosecco Superiore,90
30484,Kerin Oâ€™Keefe,Terre di San Venanzio Fortunato 2014 Millesimato  (Valdobbiadene Prosecco Superiore),90
30489,Kerin Oâ€™Keefe,Marchiori 2013 Fondamentale Rive Alte Glera (Colli Trevigiani),90
30490,Kerin Oâ€™Keefe,Marsuret NV Dry  (Valdobbiadene Superiore di Cartizze),90
30491,Kerin Oâ€™Keefe,Montesel 2014 Riva dei Fiori Brut  (Valdobbiadene Prosecco Superiore),90
30496,Kerin Oâ€™Keefe,Massolino 2012  Dolcetto d'Alba,90
30497,Kerin Oâ€™Keefe,Paolo Scavino 2010 Nebbiolo (Langhe),90
30498,Kerin Oâ€™Keefe,PrÃ  2011  Valpolicella Superiore Ripasso,90
30507,Kerin Oâ€™Keefe,Cesarini Sforza 2008 Tridentum Brut Sparkling (Trento),90
30514,Kerin Oâ€™Keefe,Feudi di San Gregorio NV Dubl Brut Falanghina (Campania),90
30521,Kerin Oâ€™Keefe,Lorenz Martini 2002 Comitissa Glod Gran Riserva Sparkling (Alto Adige),90
30522,Kerin Oâ€™Keefe,Lorenz Martini 2008 Riserva Comitissa Brut White (Alto Adige),90
30524,Kerin Oâ€™Keefe,Tenute Cisa Asinari dei Marchesi di Gresy 2010 Martinenga Camp Gros  (Barbaresco),88
30529,Kerin Oâ€™Keefe,Argiolas 2014 S'Elegas  (Nuragus di Cagliari),88
30530,Kerin Oâ€™Keefe,Battaglio 2012  Barbaresco,88
30533,Kerin Oâ€™Keefe,Capichera 2014 LintÃ²ri  (Vermentino di Sardegna),88
30535,Kerin Oâ€™Keefe,Cascina Luisin 2012 Paolin  (Barbaresco),88
30543,Kerin Oâ€™Keefe,Ferruccio Deiana 2014 Donnikalia  (Vermentino di Sardegna),88
30544,Kerin Oâ€™Keefe,Giuseppe Gabbas 2014 Manzanile  (Vermentino di Sardegna),88
30545,Kerin Oâ€™Keefe,Giuseppe Sedilesu 2012 Sartiu  (Cannonau di Sardegna),88
30573,Kerin Oâ€™Keefe,D'Antiche Terre 2012  Fiano di Avellino,88
30614,Kerin Oâ€™Keefe,Mario Gagliasso 2010 Rocche dell'Annunziata  (Barolo),88
30616,Kerin Oâ€™Keefe,Michele Chiarlo 2011 Asili  (Barbaresco),87
30617,Kerin Oâ€™Keefe,Moccagatta 2011 Basarin  (Barbaresco),87
30621,Kerin Oâ€™Keefe,Scambia 2012 Freschetto  (Orvieto),87
30622,Kerin Oâ€™Keefe,Ada Nada 2011 Valeirano  (Barbaresco),87
30637,,Ronca 2008 CÃ mi Garganega (Veronese),84
30647,,Bottega NV Il Vino dei Poeti RosÃ© Brut Sparkling (Veneto),84
30669,,Cantine Lanzavecchia 2010 Cren del Gufo Nebbiolo (Langhe),85
30670,,Cascina La Ghersa 2007 CamparÃ³  (Barbera d'Asti Superiore),85
30686,,Villa Gianna 2010 Vigne del Borgo Cabernet Sauvignon (Lazio),85
30687,,Villa Gianna 2011 Innato Circeo White (Lazio),85
30706,Kerin Oâ€™Keefe,Majolini NV Altera RosÃ© Pinot Nero (Franciacorta),88
30712,Kerin Oâ€™Keefe,Bolla 2009  Amarone della Valpolicella Classico,88
30714,Kerin Oâ€™Keefe,Buglioni 2007 Riserva  (Amarone della Valpolicella Classico),88
30726,Kerin Oâ€™Keefe,Maso Martis NV Brut Sparkling (Trento),88
30732,,Bele Casel NV Col FÃ³ndo  (Asolo Prosecco Superiore),85
30735,,Tenuta Polvaro 2010 Pinot Grigio (Venezia),85
30742,,Trevisana 2011 Extra Dry  (Prosecco),85
30746,,Anna Spinato 2011 Pinot Grigio (Marca Trevigiana),85
30749,,Casabianca NV Brut  (Prosecco Treviso),85
30750,,Cavit 2011 Pinot Grigio (Delle Venezie),85
30754,,Tiamo NV Extra Dry  (Prosecco),85
30761,,Tenuta SantomÃ¨ 2007 Moro'41 Red (Marca Trevigiana),86
30771,,Tasca d'Almerita 2008 Regaleali White (Sicilia),86
30772,,MandraRossa 2008 Pinot Grigio (Sicilia),86
30781,,Castello del Poggio 2007 Dolcetto (Monferrato),86
30795,Kerin Oâ€™Keefe,Bindi Sergardi 2010 Mocenni 89 Gran Selezione  (Chianti Classico),92
30796,Kerin Oâ€™Keefe,Casa Emma 2010 Gran Selezione  (Chianti Classico),92
30807,Kerin Oâ€™Keefe,Marchesi de' Frescobaldi 2011 Nipozzano Vecchie Viti Riserva  (Chianti Rufina),92
30821,Kerin Oâ€™Keefe,Ca' del Baio 2013 Pora  (Barbaresco),87
30828,Kerin Oâ€™Keefe,Collina San Ponzio 2016  Dolcetto d'Alba,87
30843,Michael Schachner,Antinori 1999 PÃ¨ppoli  (Chianti Classico),87
30850,Michael Schachner,Castello di Monsanto 1998 Nemo Cabernet Sauvignon (Toscana),87
30853,,Terrabianca 2000 Scassino  (Chianti Classico),87
30859,Michael Schachner,Poliziano 2000  Rosso di Montepulciano,87
30860,Michael Schachner,Castello di Monsanto 1998 Riserva  (Chianti Classico),87
30865,Michael Schachner,Le Macchiole 1998 Paleo  (Bolgheri),87
30867,,Castellani 1997 Villa Teseo Sangiovese (Toscana),87
30870,Roger Voss,Melini 1998 Riserva La Selvanella  (Chianti Classico),87
30900,Kerin Oâ€™Keefe,Castellare di Castellina 2010 Riserva  (Chianti Classico),91
30901,Kerin Oâ€™Keefe,Castello di Monsanto 2009 Il Poggio Riserva  (Chianti Classico),91
30902,Kerin Oâ€™Keefe,Castello di Monterinaldi 2008 Riserva  (Chianti Classico),91
30935,Kerin Oâ€™Keefe,Benanti 2009 Pietramarina Bianco Superiore  (Etna),91
30944,,MalibrÃ n 2009 Brut Ruio  (Conegliano Valdobbiadene Prosecco Superiore),87
30949,,Ricci Curbastro NV Brut Sparkling (Franciacorta),87
30959,,Zardetto 2010 Z Dry Millesimato  (Conegliano Valdobbiadene Prosecco Superiore),87
30962,,Vigne & Vini 2004 Chicca  (Primitivo di Manduria),87
30966,,Antica Hirpinia 2005  Fiano di Avellino,87
30969,,Principi di Spadafora 2006 Don Pietro White (Sicilia),87
30988,,Giacomo Vico 2010 Chardonnay (Langhe),88
30989,,Giovanna Madonia 2008 Ombroso Riserva  (Sangiovese di Romagna Superiore),88
30993,,Rotari 2007 AlpeRegis Millesimato Extra Brut Chardonnay (Trento),88
30995,,Stefano Berti 2008 Calisto Riserva  (Sangiovese di Romagna Superiore),88
30997,,Terenzi 2011 Balbino Vermentino (Maremma Toscana),88
30998,,Parusso 2009 Bricco Rovella Sauvignon (Langhe),87
30999,,Albino Armani 2011 Corvara Pinot Grigio (Valdadige),87
31000,,Althe'a 2011 Brut  (Conegliano Valdobbiadene Prosecco Superiore),87
31001,,Andreola 2012 Vigneto Dirupo Brut  (Conegliano Valdobbiadene Prosecco Superiore),87
31002,,Borgoluce 2012 Brut  (Conegliano Valdobbiadene Prosecco Superiore),87
31003,,Bortolotti NV Brut  (Conegliano Valdobbiadene Prosecco Superiore),87
31005,,Cescon Italo Storia e Vini 2008 Mejo Sauvignon (Veneto),87
31008,,Perlage 2012 Col di Manza Millesimato Rive di Ogliano  (Conegliano Valdobbiadene Prosecco Superiore),87
31017,,Tenuta Sant'Antonio 2011 Fontana  (Soave),87
31032,Kerin Oâ€™Keefe,Il Palagione 2014 Hydra  (Vernaccia di San Gimignano),86
31034,Kerin Oâ€™Keefe,Umani Ronchi 2012 Villa Bianchi  (Verdicchio dei Castelli di Jesi Classico),86
31036,Kerin Oâ€™Keefe,Massimo Daldin 2014  Vernaccia di San Gimignano,86
31038,Kerin Oâ€™Keefe,Mocali 2013 Vermentino (Toscana),86
31040,Kerin Oâ€™Keefe,Palagetto 2013 Santa Chiara  (Vernaccia di San Gimignano),86
31045,Kerin Oâ€™Keefe,Santa Lucia 2013 A'Luciano  (Morellino di Scansano),86
31047,Kerin Oâ€™Keefe,Sergio Mottura 2013 Secco  (Orvieto),86
31048,Kerin Oâ€™Keefe,Ca' dei Zago 2013 Col Fondo  (Prosecco),90
